id,score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2jh7x,-1,267598225747,1.741764,1,2.397895,3.583519,0.000000,0.000000,0.000000,0,0,3.465736,1,1,0,0,1,0,1,0,2,1.386294,0.000000,0.000000
xlfDu,-1,5579483569,0.000000,0,0.693147,1.609438,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,0,0,0,1,0,0,1.609438,0.000000,0.000000
76qNW,-1,4798621799,1.801665,1,3.912023,3.135494,0.000000,0.000000,0.000000,0,0,3.258097,2,1,0,0,1,0,1,0,3,2.484907,0.000000,0.000000
nvIVR,+1,1079047072,2.348937,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,3.828641,3,1,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
lJC54,-1,655185167393,0.000000,1,3.091042,2.944439,70.000000,0.000000,0.000000,0,0,3.663562,2,1,0,0,0,1,0,0,0,1.609438,0.000000,0.000000
3tafb,+1,685550478109,2.046822,1,2.890372,4.919981,0.000000,0.000000,0.000000,1,0,3.295837,0,1,0,0,0,0,0,0,2,2.079442,0.000000,0.000000
e2O6J,+1,14252466946724,2.356178,1,4.077537,4.043051,0.000000,0.000000,0.000000,0,0,5.204007,7,1,0,0,1,1,0,0,3,1.791759,0.000000,0.000000
OUNzJ,-1,5267422532868,0.000000,1,2.397895,1.386294,0.000000,0.000000,0.000000,1,0,0.693147,0,0,0,0,0,0,0,0,44,5.645447,0.000000,0.000000
kVnse,+1,1421123463312,2.121016,1,2.197225,3.218876,0.000000,0.000000,0.000000,0,0,3.555348,0,1,0,0,1,0,0,0,17,3.258097,0.000000,0.000000
NuRRQ,+1,3532023068290,1.741764,1,2.944439,2.944439,0.000000,0.000000,0.000000,0,1,5.717028,13,1,0,0,0,1,0,0,1,1.791759,0.000000,0.000000
2ldR2,+1,1001127230809,3.104753,1,4.828314,5.030438,0.000000,0.000000,0.000000,0,0,3.784190,2,1,0,1,0,0,1,0,5,2.564949,0.000000,0.000000
TjutF,-1,4717717948546,0.000000,1,4.248495,3.496508,63.000000,0.000000,0.000000,0,1,3.737670,1,1,0,0,1,0,0,0,0,0.693147,0.000000,0.000000
ExmDp,-1,370487504113,1.856913,1,3.713572,3.496508,0.000000,0.000000,0.000000,0,0,3.806662,0,0,0,0,1,0,0,0,2,1.791759,0.000000,0.000000
ZjVui,-1,24801024749421,1.291373,1,2.944439,3.988984,0.000000,0.000000,0.000000,0,0,0.693147,0,1,0,0,0,0,0,0,3,1.945910,0.000000,0.000000
DrYjA,-1,1309295006894,0.000000,1,2.397895,1.791759,0.000000,0.000000,1.689824,0,0,3.988984,3,1,0,0,0,0,0,0,12,3.555348,0.000000,0.000000
FYOZr,+1,6530738884951,3.651433,1,5.541264,5.225747,87.500000,0.000000,0.000000,0,0,2.564949,0,1,0,1,0,0,0,0,13,5.365976,0.000000,0.000000
uJwjr,-1,14404127865602,0.000000,1,4.343805,4.394449,0.000000,0.000000,0.000000,0,0,3.688879,3,1,0,0,0,1,0,0,269,5.978886,0.000000,0.000000
EFpxu,-1,2923564608412,0.000000,1,1.609438,1.791759,0.000000,0.000000,0.000000,0,0,2.833213,0,0,0,1,0,0,0,0,0,1.098612,0.000000,0.000000
WnjQa,-1,3554093430,1.061055,1,1.791759,1.945910,0.000000,0.000000,5.718763,3,0,2.079442,0,0,0,0,0,0,0,0,2,2.397895,0.000000,0.000000
b9cp3,+1,510290342,1.654631,1,1.386294,3.465736,0.000000,0.000000,0.000000,0,0,4.094345,2,1,0,0,0,0,1,0,1,1.945910,0.000000,0.000000
utkNO,-1,625989725,1.376799,1,0.000000,0.000000,0.000000,0.000000,2.088117,0,0,1.945910,0,0,0,0,0,0,0,0,4,1.945910,0.000000,0.000000
Itn8G,+1,184575719931,1.480048,1,3.465736,3.178054,0.000000,0.000000,0.000000,0,0,4.718499,5,1,0,0,0,0,0,0,3,2.708050,0.000000,0.000000
F6eRi,-1,3620961442585,1.741764,1,3.737670,3.761200,0.000000,0.000000,0.000000,0,1,3.663562,2,1,1,1,1,0,0,0,1,1.098612,0.000000,0.000000
G73Ba,-1,115814061038,0.000000,1,3.891820,4.499810,82.000000,1.889583,4.979715,0,0,3.526361,0,1,0,0,1,1,0,0,9,3.737670,0.000000,0.000000
4jw7V,-1,3993937209841,1.760660,1,3.401197,2.397895,78.750000,0.000000,0.000000,0,0,2.772589,0,1,0,0,0,0,1,0,37,4.454347,0.000000,0.000000
CNuUU,+1,1061614757792,2.593992,1,2.772589,2.833213,0.000000,0.000000,0.000000,0,0,3.465736,1,1,0,0,0,0,2,0,3,1.386294,0.000000,0.000000
cpdbS,-1,3136607873606,0.000000,1,4.663439,3.044522,54.000000,0.000000,0.000000,0,0,2.484907,0,1,0,0,0,0,0,0,1,1.609438,0.000000,0.000000
vlfJn,-1,10345294455,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,3.737670,2,1,0,0,0,0,1,0,6,4.110874,0.000000,0.000000
w9obQ,-1,77658635824,1.366031,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,3.988984,0,0,0,0,0,1,0,0,1,1.098612,0.000000,0.000000
k375w,-1,175390871693,1.416353,0,0.000000,0.693147,65.000000,0.000000,0.000000,0,1,3.258097,0,1,1,0,0,0,0,0,2,1.386294,0.000000,0.000000
JomjJ,-1,7989547059,1.081960,1,4.158883,2.995732,72.000000,0.000000,0.000000,0,0,3.610918,0,1,0,0,1,0,0,0,25,4.276666,0.000000,0.000000
08Wir,+1,942228348824,0.000000,1,2.772589,3.465736,0.000000,0.000000,0.000000,0,0,4.025352,2,1,0,0,1,0,0,0,2,3.091042,0.000000,0.000000
BgEJW,-1,865530789065,0.000000,1,5.509388,6.021023,0.000000,0.000000,0.000000,0,0,2.708050,1,1,0,1,0,0,0,0,9,4.317488,0.000000,0.000000
CPl03,-1,1801016704267,1.775900,1,2.890372,2.708050,68.000000,0.000000,0.000000,0,0,2.397895,2,1,0,0,0,0,0,0,7,2.772589,0.000000,0.000000
ruC4t,-1,3810513843,0.000000,1,0.000000,1.098612,82.857143,0.000000,6.376036,0,0,2.708050,2,1,0,0,1,0,0,0,24,4.976734,0.000000,0.000000
19dA2,-1,1682080581470,1.915168,1,4.219508,2.944439,62.500000,0.000000,0.000000,0,0,2.197225,0,1,0,0,1,0,0,0,3,2.079442,0.000000,0.000000
TGo7z,+1,10993704592836,4.839961,1,5.556828,5.634790,90.000000,0.000000,0.000000,1,0,2.639057,0,1,0,1,0,0,1,0,1,1.386294,0.000000,0.000000
qXfAR,-1,1243311398722,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,3.091042,1,0,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
mhbfO,+1,83548270433,1.625851,1,3.218876,3.401197,74.000000,0.000000,0.000000,1,0,5.081404,7,0,0,0,1,1,0,0,12,3.091042,0.000000,0.000000
X3Yox,+1,4753653844571,2.245273,1,4.983607,4.844187,95.000000,0.000000,0.000000,0,0,1.609438,0,1,0,0,0,0,0,0,17,4.465908,0.000000,0.000000
n1v5d,+1,2927627528547,1.059611,1,4.553877,3.610918,70.000000,0.000000,0.000000,1,0,4.094345,0,1,0,0,0,1,1,0,5,2.833213,0.000000,0.000000
RnWd1,+1,257316256177,1.741764,1,1.098612,0.693147,0.000000,0.000000,0.000000,0,0,1.945910,0,1,0,0,1,0,0,0,3,1.609438,0.000000,0.000000
jV0Uk,-1,2176112034441,0.000000,1,2.397895,1.098612,74.000000,0.000000,0.000000,1,1,2.639057,0,1,0,0,1,0,0,0,2,1.386294,0.000000,0.000000
t3ZdE,-1,10155438546,0.000000,1,0.693147,0.693147,0.000000,0.000000,0.000000,0,0,0.693147,0,1,0,0,1,0,0,0,1,0.693147,0.000000,0.000000
fYYyP,-1,18832982116391,0.000000,1,3.526361,3.044522,0.000000,0.000000,0.000000,0,0,0.693147,0,1,0,0,0,0,0,0,6,2.484907,0.000000,0.000000
5EBxG,-1,2872633227656,0.000000,0,0.693147,0.000000,0.000000,0.000000,1.689824,1,0,0.693147,0,0,0,0,1,0,0,0,1,2.302585,0.000000,0.000000
vaDwy,-1,6099127115,0.000000,1,0.000000,1.386294,0.000000,0.000000,0.000000,1,0,2.397895,1,1,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
stIgj,+1,6563650837441,2.084861,1,4.691348,4.962845,0.000000,0.000000,0.000000,0,0,4.262680,4,1,0,0,1,1,0,0,5,2.564949,0.000000,0.000000
lC2yR,-1,300785721,0.000000,1,0.693147,1.386294,0.000000,0.000000,0.000000,0,0,3.178054,0,0,0,0,1,0,0,0,9,3.806662,0.000000,0.000000
vbaAV,+1,10148127257570,1.741764,1,4.983607,5.780744,0.000000,0.000000,0.000000,0,0,3.433987,0,0,0,0,0,0,1,0,38,5.777652,0.000000,0.000000
Kbo2M,-1,7395962629,0.000000,1,2.708050,2.639057,0.000000,0.000000,0.000000,0,0,2.708050,1,1,0,0,1,0,0,0,7,3.178054,0.000000,0.000000
RNmYG,-1,7447933133,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,1,0,0,1,0,1,1.386294,0.000000,0.000000
P5WJ5,+1,2741137991804,1.978456,1,3.091042,3.332205,0.000000,0.000000,0.000000,0,0,2.890372,0,1,0,0,0,1,0,0,8,3.806662,0.000000,0.000000
5Ovko,+1,1971077524,1.713088,1,4.317488,4.043051,0.000000,0.000000,0.000000,0,0,2.564949,0,0,0,0,0,0,1,0,17,3.295837,0.000000,0.000000
t23Id,-1,14331286115711,1.707385,0,3.044522,3.135494,0.000000,0.000000,0.000000,0,0,3.332205,2,1,0,0,1,0,0,0,2,1.791759,0.000000,0.000000
KMQJ6,-1,3009941514069,2.055850,1,4.499810,4.890349,0.000000,0.000000,0.000000,0,0,3.737670,1,1,0,0,1,0,0,0,1,1.945910,0.000000,0.000000
lVuXY,+1,943049308440,2.353365,1,3.258097,4.890349,0.000000,0.000000,0.000000,0,0,4.356709,6,1,0,0,0,1,1,0,1,1.386294,0.000000,0.000000
zww57,-1,86144262416,0.000000,1,4.060443,3.688879,0.000000,0.000000,0.000000,0,0,3.784190,3,1,0,0,0,0,0,0,65,6.084499,0.000000,0.000000
nJaR5,+1,3332415312,3.879636,1,4.094345,4.691348,100.000000,0.000000,0.000000,0,0,4.564348,6,1,0,0,0,0,0,0,1,2.079442,0.000000,0.000000
w1m4F,-1,260383094755,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,2.484907,1,0,0,1,1,0,0,0,3,2.708050,0.000000,0.000000
vlqFs,+1,1362348787243,1.625117,1,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,2.708050,4,1,0,0,1,0,0,0,2,2.079442,0.000000,0.000000
UN8nO,+1,14730244341770,3.464928,1,3.784190,4.844187,0.000000,0.000000,0.000000,0,0,4.543295,3,1,0,0,1,0,0,0,2,1.791759,0.000000,0.000000
zr5Mk,-1,2135484642,1.722758,0,1.386294,1.098612,0.000000,0.000000,0.000000,1,0,2.564949,0,0,0,0,0,0,0,0,3,1.791759,0.000000,0.000000
0jrcb,-1,148781484,0.000000,1,0.000000,6.003887,0.000000,0.000000,0.000000,1,0,2.302585,0,1,0,0,1,0,0,0,9,3.178054,0.000000,0.000000
4zkHR,+1,9431560435647,2.172886,1,6.177944,5.288267,70.000000,0.000000,0.000000,0,0,3.433987,0,1,0,1,0,1,9,0,6,4.718499,0.000000,0.000000
5D8ds,+1,124705795525,3.003292,1,5.379897,6.070738,0.000000,0.000000,0.000000,0,0,6.711740,47,1,0,0,0,1,2,0,7,4.304065,0.000000,0.000000
k8RPR,-1,2240935379,0.000000,1,1.098612,0.000000,0.000000,0.000000,0.000000,0,0,1.791759,0,0,0,0,0,0,0,0,0,3.178054,0.000000,0.000000
3M5UM,+1,22456367493218,3.088013,1,4.605170,4.025352,0.000000,0.000000,0.000000,0,0,3.637586,1,1,0,1,0,1,1,0,3,2.772589,0.000000,0.000000
EnqRf,-1,6617770956786,0.000000,1,2.772589,2.564949,51.000000,0.000000,0.000000,0,1,3.555348,1,1,0,0,1,0,0,0,0,0.693147,0.000000,0.000000
Ffzcc,-1,1269839962207,1.781661,1,5.429346,4.897840,0.000000,0.000000,0.000000,0,0,3.526361,2,1,0,0,0,0,0,0,4,2.079442,0.000000,0.000000
GLpFc,+1,1456029577417,3.994612,1,3.583519,3.610918,87.500000,0.000000,0.000000,0,0,4.779123,4,1,0,0,1,1,0,0,4,2.079442,0.000000,0.000000
hETmq,-1,869854765649,1.564214,1,0.693147,1.386294,0.000000,0.000000,0.000000,0,0,1.386294,0,1,0,1,0,0,0,0,2,2.197225,0.000000,0.000000
ouC7n,-1,2883927415598,3.172924,1,4.406719,6.120297,0.000000,0.000000,0.000000,0,0,5.003946,4,1,0,0,0,1,0,0,32,4.276666,0.000000,0.000000
rjWmz,+1,1047454820328,0.000000,1,4.574711,4.955827,24.000000,0.000000,0.000000,0,0,3.258097,1,0,0,0,1,0,0,0,2,1.791759,0.000000,0.000000
izyeQ,-1,684194079394,0.000000,1,1.609438,3.637586,0.000000,2.567478,0.000000,0,0,4.605170,5,1,0,1,1,1,0,0,0,1.098612,0.000000,0.000000
p1yyc,+1,1328929975,1.605505,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,4.189655,3,1,0,0,0,0,1,0,4,2.197225,0.000000,0.000000
51y0J,+1,5807550558017,2.159812,1,4.043051,3.583519,0.000000,0.000000,0.000000,0,0,3.713572,0,1,0,0,1,0,0,0,6,2.302585,0.000000,0.000000
mkX53,-1,1040731424225,1.039983,0,3.135494,1.609438,0.000000,0.000000,0.000000,0,1,3.583519,0,0,0,0,1,0,0,0,1,1.098612,0.000000,0.000000
DG8ru,-1,1302493314004,1.508034,1,3.178054,2.639057,0.000000,0.000000,0.000000,0,0,1.098612,0,1,0,0,1,0,0,0,2,2.772589,0.000000,0.000000
SQ7HE,+1,444515179262,4.278825,1,3.713572,4.488636,0.000000,0.000000,0.000000,0,0,3.912023,2,1,0,0,1,1,1,0,4,2.197225,0.000000,0.000000
gGrs9,-1,29186399867,0.000000,1,2.397895,2.484907,0.000000,0.000000,0.000000,0,0,2.397895,0,1,0,1,0,0,0,0,1,3.806662,0.000000,0.000000
H2Kjt,-1,701541391398,1.814306,1,2.890372,2.484907,0.000000,0.000000,1.225771,1,0,3.367296,1,1,0,0,0,0,0,0,3,3.178054,0.000000,0.000000
8dFWP,+1,4257242,2.400911,1,3.465736,3.688879,0.000000,0.000000,0.000000,0,0,3.828641,3,1,0,0,1,1,0,0,96,6.345636,0.000000,0.000000
3cYAM,-1,4956845041538,1.410318,1,4.653960,4.510860,0.000000,0.000000,0.000000,0,1,3.871201,3,1,1,0,1,0,0,0,1,1.386294,0.000000,0.000000
U0NGk,-1,2067667247859,1.702019,1,3.784190,3.610918,0.000000,0.000000,0.000000,0,1,3.367296,0,1,0,0,1,0,0,0,24,3.912023,0.000000,0.000000
WjCoH,+1,187346136133,4.602100,1,5.743003,6.047372,90.000000,0.000000,0.000000,0,0,3.295837,1,1,0,0,1,0,0,0,9,2.708050,0.000000,0.000000
K6B9I,-1,526711439219,0.000000,1,0.000000,1.098612,0.000000,3.450943,6.029957,0,0,6.492240,35,1,0,0,0,1,1,0,11,2.302585,0.000000,0.000000
EVS0U,-1,546661413329,0.000000,1,3.637586,3.526361,0.000000,0.000000,0.000000,0,0,2.079442,0,0,0,1,0,0,0,0,3,2.079442,0.000000,0.000000
trWax,+1,1950797251798,2.181979,1,3.496508,2.197225,0.000000,0.000000,0.000000,0,0,4.532599,6,1,0,0,1,1,0,0,3,2.302585,0.000000,0.000000
nHRaz,+1,1097287471494,1.897456,1,5.560682,4.382027,83.333333,0.000000,0.000000,0,0,3.555348,0,1,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
m1QAR,-1,409159476,1.689824,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2.484907,1,0,0,0,0,0,0,0,1,1.609438,0.000000,0.000000
hSZq3,-1,14344160281109,0.000000,1,3.526361,2.833213,0.000000,3.587339,0.000000,0,0,3.526361,3,1,0,0,1,0,0,0,100,6.986566,0.000000,0.000000
KXkKd,+1,796384522221,0.000000,1,3.637586,4.174387,75.000000,0.000000,0.000000,0,1,2.708050,2,1,0,0,1,0,0,0,1,0.693147,0.000000,0.000000
zrPer,-1,2536675061,1.366249,1,0.693147,0.693147,0.000000,0.000000,0.000000,0,0,2.944439,5,1,0,0,0,0,0,0,11,2.639057,0.000000,0.000000
Ee2ud,+1,252541597987,4.370297,1,3.970292,4.394449,0.000000,0.000000,0.000000,0,0,4.882802,8,1,0,0,1,1,0,0,1,1.609438,0.000000,0.000000
SRoYT,+1,19102558923,2.019977,1,4.465908,4.718499,0.000000,0.000000,0.000000,0,0,3.401197,1,0,0,0,1,0,0,0,20,4.204693,0.000000,0.000000
DSdaj,-1,2684653326933,0.000000,1,2.564949,2.397895,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,0,0,0,0,0,6,2.833213,0.000000,0.000000
JRzv4,-1,42099371178,0.000000,1,2.197225,1.945910,0.000000,0.000000,0.000000,0,0,4.219508,5,1,0,0,0,1,1,0,5,2.302585,0.000000,0.000000
8XRGF,+1,6878182308511,1.565684,1,3.401197,5.783825,74.000000,0.000000,0.000000,0,0,2.302585,0,1,0,0,1,0,0,0,2,1.386294,0.000000,0.000000
ia9an,+1,691536976098,3.914763,1,5.252273,5.332719,0.000000,0.000000,0.000000,0,0,3.761200,1,1,0,0,0,0,2,0,7,3.806662,0.000000,0.000000
UYSP6,+1,430484545044,0.000000,1,4.442651,3.784190,65.000000,0.000000,0.000000,0,0,1.791759,0,1,0,0,0,0,0,0,52,4.094345,0.000000,0.000000
YeFMR,-1,5262001,1.347220,1,0.000000,1.386294,0.000000,0.000000,0.000000,0,0,4.330733,1,1,0,0,1,0,1,0,2,2.708050,0.000000,0.000000
BgViW,+1,498291934808,2.138376,1,0.693147,1.609438,0.000000,0.000000,0.000000,0,0,4.905275,9,1,0,0,1,0,0,0,2,1.609438,0.000000,0.000000
ZWJqE,+1,226717476454,4.017979,1,3.496508,3.135494,0.000000,0.000000,0.000000,0,0,1.386294,0,1,0,0,0,0,0,0,21,3.465736,0.000000,0.000000
TTIT8,+1,5450225743496,0.000000,1,4.691348,4.043051,87.000000,0.000000,0.000000,0,0,5.468060,10,1,0,0,0,1,1,0,1,1.609438,0.000000,0.000000
fIOXO,-1,9125690919051,3.003060,1,2.079442,2.995732,0.000000,3.361065,0.000000,0,0,3.295837,3,1,0,0,1,0,0,0,5,4.248495,0.000000,0.000000
TfgCs,+1,1881198745449,4.569308,0,0.693147,3.044522,0.000000,0.000000,0.000000,0,0,5.468060,13,1,0,0,1,1,0,0,1,2.079442,0.000000,0.000000
lzn5L,-1,457822575295,1.297189,1,4.644391,3.583519,0.000000,0.000000,0.000000,0,0,2.484907,1,1,0,1,1,0,0,0,4,2.484907,0.000000,0.000000
tXhVJ,+1,82663823672,2.789715,1,2.833213,3.465736,75.000000,0.000000,0.000000,0,0,3.218876,0,1,0,0,0,0,0,0,5,2.833213,0.000000,0.000000
reFOb,+1,10694524646096,2.534468,1,3.135494,6.510258,0.000000,0.000000,0.000000,0,0,5.017280,7,1,0,1,0,1,0,0,7,2.833213,0.000000,0.000000
xfAXO,+1,5467423701000,3.590682,1,6.066108,5.505332,100.000000,0.000000,0.000000,0,0,3.931826,0,1,0,0,1,1,1,0,1,2.995732,0.000000,0.000000
HixcK,+1,774044526955,2.069176,1,5.323010,5.673323,77.000000,0.000000,0.000000,0,0,3.178054,0,1,0,0,0,0,0,0,3,2.708050,0.000000,0.000000
XLn93,-1,23500264163,1.432469,1,3.465736,2.564949,94.000000,0.000000,0.000000,0,0,2.708050,0,1,0,1,0,1,2,0,1,2.564949,0.000000,0.000000
SmYIs,+1,319772783917,2.221106,1,1.609438,1.609438,0.000000,0.000000,0.000000,0,0,4.174387,3,1,0,0,1,0,0,0,6,3.135494,0.000000,0.000000
Wtntx,+1,450454925787,1.894419,1,2.639057,2.484907,0.000000,0.000000,0.000000,0,0,3.931826,1,1,0,0,1,0,0,0,2,2.995732,0.000000,0.000000
uYzOU,-1,1593118157684,1.649593,1,3.737670,3.784190,0.000000,6.420569,1.741764,0,0,4.890349,10,1,0,0,0,0,0,0,5,2.772589,0.000000,0.000000
PVX2d,+1,5459380103748,0.000000,1,2.302585,4.844187,0.000000,0.000000,0.000000,0,0,3.465736,3,1,0,0,0,0,1,0,1,1.386294,0.000000,0.000000
ouLNW,+1,607714151532,1.774193,1,0.000000,2.564949,0.000000,0.000000,0.000000,0,0,3.044522,1,1,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
Baqxt,-1,350924465047,1.043039,1,2.079442,1.609438,0.000000,0.000000,0.000000,0,0,0.693147,0,0,0,0,0,0,0,0,1,2.079442,0.000000,0.000000
oQV5e,-1,4823573921,1.826829,1,3.871201,4.077537,0.000000,0.000000,0.000000,0,0,1.945910,0,1,0,0,0,0,2,0,2,2.302585,0.000000,0.000000
rWibj,+1,1771052292,3.333405,1,0.693147,3.526361,0.000000,0.000000,0.000000,0,0,4.204693,3,1,0,0,1,1,1,0,4,3.610918,0.000000,0.000000
0s9j7,+1,101769464750,2.983972,1,3.218876,4.060443,0.000000,0.000000,0.000000,0,0,2.995732,0,1,0,0,0,0,0,0,7,2.708050,0.000000,0.000000
gAbhN,-1,1837739870954,0.000000,1,5.135798,3.970292,0.000000,0.000000,0.000000,0,0,2.197225,0,1,0,0,0,1,0,0,1,2.302585,0.000000,0.000000
8Sm3g,+1,7821584514060,1.222685,0,2.639057,1.945910,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,1,0,0,0,2,1.609438,0.000000,0.000000
016Ma,-1,109579013554,1.825592,0,2.079442,2.079442,0.000000,0.000000,0.000000,0,0,2.302585,0,1,0,0,0,0,0,0,1,2.944439,0.000000,0.000000
Omc4O,+1,1968892331170,1.823180,1,2.564949,3.135494,0.000000,0.000000,0.000000,0,0,1.609438,0,1,0,0,0,0,0,0,6,2.708050,0.000000,0.000000
yCUxn,+1,11493908134517,0.000000,1,4.077537,4.204693,54.000000,0.000000,0.000000,0,0,3.871201,2,1,0,0,0,0,0,0,2,3.610918,0.000000,0.000000
3d1jz,+1,16448215614,1.741764,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,3.218876,0,1,0,0,1,0,0,0,13,3.091042,0.000000,0.000000
Dll2W,+1,123071935682,3.010641,1,1.386294,2.484907,0.000000,0.000000,0.000000,0,0,4.828314,7,1,0,1,1,0,0,0,6,3.367296,0.000000,0.000000
EB3Ti,-1,1957498828,0.000000,1,1.609438,2.397895,0.000000,0.000000,0.000000,0,0,2.944439,0,1,0,1,0,0,0,0,1,2.302585,0.000000,0.000000
5zULH,+1,13719862057,2.383893,1,1.791759,2.079442,0.000000,0.000000,0.000000,0,0,2.564949,0,0,0,0,0,1,3,0,2,1.791759,0.000000,0.000000
wJzje,+1,2566023923,1.700243,1,3.332205,3.555348,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,1,4,0,15,4.007333,0.000000,0.000000
KTFSk,-1,264750513515,0.000000,1,3.135494,2.995732,0.000000,0.000000,0.000000,0,0,3.135494,1,1,0,0,0,0,0,0,5,2.079442,0.000000,0.000000
v2UCw,+1,1714236667877,4.879802,1,3.526361,3.784190,0.000000,0.000000,0.000000,0,0,5.176150,9,1,0,0,1,1,0,0,8,3.218876,0.000000,0.000000
wDWpc,-1,5661421325,3.148697,1,5.820083,6.214608,84.000000,0.000000,0.000000,0,0,4.488636,2,1,0,0,0,1,0,0,2,2.833213,0.000000,0.000000
9H3Sc,-1,5392372666257,0.000000,1,3.091042,2.397895,0.000000,0.000000,0.000000,1,0,2.197225,0,1,0,1,0,0,0,0,13,4.189655,0.000000,0.000000
5MmOO,-1,6919552048747,3.163071,1,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,4.736198,2,1,0,0,0,0,0,0,5,2.197225,0.000000,0.000000
cxka9,+1,60533312950,1.968814,1,1.945910,2.397895,0.000000,0.000000,0.000000,0,0,2.564949,1,1,0,0,1,0,0,0,5,2.772589,0.000000,0.000000
c4d5b,-1,582177659256,1.289887,1,4.025352,2.995732,0.000000,0.000000,1.925941,0,0,3.218876,2,1,0,0,1,0,0,0,5,2.890372,0.000000,0.000000
ngA93,+1,1040080306574,3.241610,1,4.682131,3.850148,100.000000,0.000000,0.000000,0,0,3.663562,1,1,0,1,0,0,1,0,2,1.386294,0.000000,0.000000
SqJhH,-1,2622440327188,1.528591,1,2.944439,1.609438,88.000000,0.000000,0.000000,0,0,2.197225,0,0,0,0,0,0,0,0,1,1.945910,0.000000,0.000000
PVGGv,+1,1191715636804,2.238725,1,2.995732,2.397895,0.000000,0.000000,0.000000,0,0,4.553877,0,1,0,0,0,1,0,0,5,3.135494,0.000000,0.000000
G4PYL,+1,7617868586815,1.798286,1,2.079442,1.945910,0.000000,0.000000,0.000000,0,0,0.693147,0,1,0,0,1,0,0,0,3,1.386294,0.000000,0.000000
g6pnk,-1,6392752666277,0.000000,1,2.944439,3.850148,0.000000,0.000000,0.000000,0,1,1.791759,0,1,0,1,0,0,1,0,0,1.098612,0.000000,0.000000
CGhVh,-1,367992826620,0.000000,1,6.001415,6.200509,67.500000,0.000000,1.689824,0,0,1.098612,0,1,0,0,0,0,0,0,25,4.836282,0.000000,0.000000
vgIVB,-1,12152833186650,1.201072,1,3.583519,3.988984,0.000000,0.000000,0.000000,0,0,2.639057,0,1,0,0,1,0,0,0,2,2.302585,0.000000,0.000000
qCkyy,-1,10785818287200,2.102879,1,5.420535,5.017280,30.000000,0.000000,0.000000,0,1,3.951244,3,1,0,1,0,0,0,0,1,1.098612,0.000000,0.000000
GNjQi,-1,1015114974,0.000000,1,6.493754,5.342334,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,0,1,0,5,2.890372,0.000000,0.000000
VduzP,+1,1296758996,2.299679,1,0.000000,1.098612,0.000000,0.000000,0.000000,1,0,3.465736,0,1,0,0,1,0,0,0,4,3.610918,0.000000,0.000000
TYMaq,+1,3568197017,1.795791,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,1.791759,2,0,0,0,0,0,0,0,27,5.493061,0.000000,0.000000
9PVPb,-1,439742703780,0.000000,1,4.077537,3.713572,0.000000,0.000000,0.000000,0,0,2.484907,0,1,0,0,1,0,0,0,17,4.189655,0.000000,0.000000
8rroV,-1,126991556665,1.125104,1,5.899897,5.318120,0.000000,0.000000,0.000000,0,0,2.397895,0,1,0,0,1,0,0,0,3,2.197225,0.000000,0.000000
0Heya,-1,328125186,0.000000,1,1.386294,1.609438,0.000000,0.000000,0.000000,0,0,5.087596,4,1,0,0,0,0,0,0,2,2.564949,0.000000,0.000000
DtCN6,-1,522293107332,0.000000,1,1.609438,1.386294,0.000000,0.000000,0.000000,0,0,2.639057,0,0,0,0,0,0,0,0,1,1.791759,0.000000,0.000000
7Exut,+1,845338230,3.271138,1,4.875197,5.564520,84.000000,0.000000,0.000000,0,0,3.688879,0,1,0,0,0,0,1,0,5,1.945910,0.000000,0.000000
9mhGg,+1,9816328541190,2.957789,1,6.406880,6.723832,0.000000,0.000000,0.000000,0,0,4.543295,3,1,0,0,1,1,0,0,4,1.945910,0.000000,0.000000
lmsC9,-1,18795913083676,1.324897,1,3.828641,4.043051,0.000000,0.000000,0.000000,0,0,2.079442,0,0,0,0,0,0,0,0,13,3.583519,0.000000,0.000000
gGjUI,+1,54090207611,2.188060,1,2.890372,3.091042,0.000000,0.000000,0.000000,0,0,5.393628,11,1,0,0,1,0,0,0,10,2.772589,0.000000,0.000000
